year;month;title_length;authors_no;pages_no;views;cited;url;title;authors
2010;9;74;2;18;489;1;https://www.vopreco.ru/jour/article/view/1077;Копенгагенское соглашение - новая парадигма решения климатической проблемы;С.Агибалов, А.Кокорин
2010;9;97;1;11;494;0;https://www.vopreco.ru/jour/article/view/1078;Политика экономического развития в США: современные тенденции и причины вариаций на уровне штатов;А.Цветкова
2010;9;35;1;6;359;0;https://www.vopreco.ru/jour/article/view/1079;Пиратство на морских торговых путях;Л.Ходов
2010;9;81;1;5;369;0;https://www.vopreco.ru/jour/article/view/1080;Налогообложение в рыболовстве: результаты эволюции, направления совершенствования;А.Васильев
2010;9;32;0;1;175;0;https://www.vopreco.ru/jour/article/view/1081;"Памяти	академика	А. Г. Гранберга";
2010;10;72;2;12;526;0;https://www.vopreco.ru/jour/article/view/1082;Теория, инновации и контуры будущей экономики в диалоге с Кеннетом Эрроу;Р.Гринберг, А.Рубинштейн
2010;10;60;1;14;526;1;https://www.vopreco.ru/jour/article/view/1083;Сближение взглядов в макроэкономике: элементы нового синтеза;М.Вудфорд
2010;10;31;2;25;740;7;https://www.vopreco.ru/jour/article/view/1084;Теория цикла под ударом кризиса;Л.Григорьев, А.Иващенко
2010;10;60;1;12;952;2;https://www.vopreco.ru/jour/article/view/1085;Модели реальных деловых циклов: прошлое, настоящее и будущее;С.Ребело
2010;10;157;0;22;509;0;https://www.vopreco.ru/jour/article/view/1086;Модернизация экономики России: кардинальное улучшение инвестиционного климата (экономический доклад Общероссийской общественной организации «Деловая Россия»);
2010;10;40;2;11;479;1;https://www.vopreco.ru/jour/article/view/1087;Финансовые результаты и их достоверность;И.Елисеева, Я.Соколов
2010;10;59;0;12;314;0;https://www.vopreco.ru/jour/article/view/1088;BP: Статистический обзор мировой энергетики, июнь 2010 года;
2010;10;69;1;22;523;0;https://www.vopreco.ru/jour/article/view/1089;Политэкономия в широком смысле: элементы институционализма и утопизма;Г.Гловели
2010;10;36;1;12;472;0;https://www.vopreco.ru/jour/article/view/1090;Уничтожение сельской общины в России;А.Чупров
2010;10;72;1;6;425;1;https://www.vopreco.ru/jour/article/view/1091;Об уникальном геополитическом опыте (о книге Б. Иришева «Путь в Европу»);Н.Шмелев
2010;10;46;1;4;383;0;https://www.vopreco.ru/jour/article/view/1092;Московский рынок труда: проблемы и перспективы;О.Нетеребский
